user_id,song_name,play_count,duration,play_ratio,skipped,rating
user_003,"I'm Yours, You're Mine",19,191,0.24,1,0.0
user_003,Makin' Good Love,14,195,0.41,0,2.55
user_003,"Heartbreaker (Pt. I, Pt. II)",15,134,0.75,0,2.74
user_003,Back Door Stranger,1,245,0.77,0,2.95
user_003,Bad Blood,5,222,0.43,0,2.67
user_003,Dedicate This Heart,6,151,0.76,0,2.71
user_003,Operator,7,145,0.53,0,2.28
user_003,Jardin,11,126,0.28,1,0.77
user_003,Rosanna,18,266,0.83,0,2.84
user_003,Calling On You,16,206,0.85,0,3.92
user_003,Jammin',6,143,0.96,0,3.07
user_003,Fast 'n' Loud,14,128,0.41,0,2.67
user_003,Discord,5,222,0.74,0,3.14
user_003,Werewolf Watusi,20,299,0.42,0,2.37
user_003,Brain,2,188,0.1,1,0.0
user_003,Blessed State - 2006 Remastered Version,13,216,0.48,0,2.58
user_003,Headless Heroes,10,131,0.67,0,3.11
user_003,Take Your Clothes Off When You Dance,3,203,0.14,1,0.41
user_003,Showdown,20,299,0.75,0,3.17
user_003,Wild Wild West,20,160,0.19,1,0.0
user_003,Tokyo Rose,11,214,0.79,0,2.28
user_003,Dinner for Two,14,215,0.45,0,1.81
user_003,Hazard,5,264,0.45,0,1.91
user_003,I Can't Stand It,9,270,0.06,1,0.0
user_003,A Lo Lejos Me Veran,15,185,0.96,0,3.57
user_003,On Any Other Day,18,201,0.23,1,0.0
user_003,Black Horse And The Cherry Tree,20,200,0.2,1,0.64
user_003,Baby I'm Yours,6,172,0.34,0,1.62
user_003,Como Agua en las Manos,9,269,0.67,0,2.14
user_003,Evil Woman,19,191,0.5,0,2.07
user_003,The Blues Is Alright,12,197,0.77,0,2.94
user_003,Stranger Blues,8,204,0.46,0,1.89
user_003,Más Que Tu Amigo,4,129,0.79,0,2.28
user_003,Somebody's Watching Me,2,156,0.55,0,1.68
user_003,All Night,10,160,0.12,1,0.0
user_003,Do It Like This - Original Mix,18,264,0.96,0,4.26
user_003,Leona,16,246,0.12,1,0.62
user_003,Rosa Parks - Radio Version,14,171,0.4,0,1.85
user_003,Give It Up (feat. Elizabeth Gillies & Ariana Grande),14,212,0.27,1,0.68
user_003,Holding You Down (Goin' in Circles),4,296,0.32,0,1.86
user_003,Set It Off,5,226,0.07,1,0.0
user_003,Atomic,20,289,0.47,0,1.77
user_003,Tonight Is The Night,9,152,0.9,0,3.11
user_003,I Was Made for Dancin',14,265,0.29,1,0.0
user_003,Seven Year Ache,3,220,0.7,0,2.37
user_003,Love Is All Around,16,196,0.76,0,2.33
user_003,Sin Tu Amor,4,258,0.72,0,3.25
user_003,Pretender - Acoustic,12,123,0.87,0,3.38
user_003,Yo Soy Tu Maestro,12,152,0.87,0,2.88
user_003,Are You That Somebody,8,289,0.3,0,1.74
user_003,Preciosa,7,220,0.47,0,2.33
user_003,Erase / Rewind,14,133,0.38,0,2.71
user_003,Love Me Down,12,192,0.27,1,0.66
user_003,Electricland - 2009 Remaster,3,291,0.02,1,0.0
user_003,AYA,11,278,0.08,1,0.27
user_003,I'm Every Woman,5,245,0.46,0,2.76
user_003,Baby-Baby-Baby,5,290,0.02,1,0.0
user_003,Evil Woman,20,255,0.91,0,3.73
user_003,Poets,10,220,0.26,1,0.77
user_003,Whipped Cream,2,204,0.17,1,0.0
user_003,Ouda,7,151,0.0,1,0.0
user_003,Be Thankful for What You've Got - David Todd Remix (Radio Edit),1,263,0.68,0,2.8
user_003,All Mixed Up,16,213,0.12,1,0.04
user_003,Beijo (Interlude),9,126,0.28,1,0.35
user_003,Cherry Lips (Go Baby Go),16,138,0.78,0,2.91
user_003,愛與痛的邊緣,20,180,0.43,0,2.12
user_003,Todavía Me Amas,7,263,0.9,0,3.75
user_003,Cover Me,10,129,0.73,0,2.17
user_003,Shame,18,228,0.73,0,2.48
user_003,And I Love Her - Remastered 2009,2,135,0.74,0,2.75
user_003,Let The Drummer Kick,12,207,0.54,0,2.94
user_003,Lady Dujour,7,146,0.36,0,1.3
user_003,Crawling In The Dark,9,217,0.68,0,2.51
user_003,Imagination,6,159,0.97,0,3.5
user_003,This Is It,2,256,0.55,0,2.53
user_003,Mira Ven Acá,9,284,0.59,0,2.42
user_003,Beautiful Life,11,247,0.17,1,0.0
user_003,La Esencia Del Guaguancó,11,191,0.87,0,3.55
user_003,Stop,16,147,0.01,1,0.29
user_003,Like You,12,235,0.57,0,3.13
user_003,Take It All Away,4,213,0.69,0,3.15
user_003,Trophy,8,272,0.45,0,1.99
user_003,Wii Turn Up (Wii Menu Remix),18,177,0.68,0,3.23
user_003,Haven't You Heard,14,252,0.99,0,2.98
user_003,Who's,13,155,0.48,0,2.22
user_003,I Like That,14,148,0.07,1,0.0
user_003,Seven Days,10,237,0.53,0,2.6
user_003,Lowdown,2,254,0.19,1,0.0
user_003,Worst Comes To Worst,9,272,0.18,1,0.0
user_003,I Do (Whatcha Say Boo),19,278,0.85,0,3.39
user_003,Aquel Amor,18,276,0.99,0,3.07
user_003,We Must Be in Love,11,138,0.62,0,2.71
user_003,Love Overboard,1,194,0.72,0,3.27
user_003,Steppin' Out,18,187,0.58,0,3.25
user_003,Can You Feel This,1,180,0.75,0,2.61
user_003,Happy Cycling,6,167,0.16,1,0.34
user_003,FFYL,4,296,0.0,1,0.09
user_003,Hello Seattle,14,128,0.47,0,1.6
user_003,Dream Attack - 2015 Remaster,18,217,0.92,0,2.94
user_003,400 Years - Original Album Version,8,132,0.01,1,0.0
user_003,Hallucinations,7,248,0.9,0,3.48
user_003,Monkey - Remastered,6,154,0.04,1,0.0
user_003,Goodbye,2,262,0.52,0,2.18
user_003,The Walker,11,179,0.78,0,2.27
user_003,Cotidiano,2,149,0.89,0,2.37
user_003,Lose Control (feat. Ciara & Fat Man Scoop),4,232,0.85,0,3.71
user_003,Los Infieles,9,169,0.82,0,2.49
user_003,Mentirosa (Eres Mentirosa),14,131,0.25,1,0.26
user_003,Senda,16,263,0.16,1,0.44
user_003,More Than A Woman,1,285,0.81,0,3.26
user_003,Physical Love,1,122,0.75,0,3.29
user_003,Bungle in the Jungle - 2002 Remaster,2,248,0.05,1,0.0
user_003,Flat On the Floor,15,146,0.46,0,2.1
user_003,Lady Free,12,288,0.16,1,0.0
user_003,Pastime Paradise,19,277,0.43,0,1.99
user_003,Never Going Back Again,12,171,0.35,0,1.53
user_003,Do Your Dance,18,226,0.77,0,2.9
user_003,Gimme Little Sign,17,233,0.16,1,0.75
user_003,Temperature,9,213,0.82,0,3.72
user_003,Big Poppa - 2005 Remaster,1,245,0.66,0,2.61
user_003,Mr. P-Mosh,19,241,0.46,0,2.0
user_003,Take Me Away,2,279,0.87,0,2.51
user_003,Tere Naina,10,254,0.93,0,3.5
user_003,El Cuchillo,8,180,0.69,0,3.05
user_003,"The Dangerous Crew (feat. Spice 1, Ant Banks, Mhisani & Pee Wee)",3,285,0.17,1,0.28
user_003,The Gremlin Rag - Full Version,20,207,0.99,0,3.03
user_003,You're The Best Thing,17,120,0.58,0,2.68
user_003,Raw (Edit) - 45 Version,6,193,0.35,0,1.9
user_003,Agua De Vida,9,189,0.9,0,3.68
user_003,Whatever Happens,8,199,0.53,0,2.34
user_003,Just Good Friends - 2012 Remaster,7,204,0.89,0,3.0
user_003,Games,13,260,0.47,0,2.43
user_003,Todos Me Miran,20,292,0.37,0,2.65
user_003,Israelites,9,228,0.0,1,0.0
user_003,E.I.,8,220,0.6,0,3.03
user_003,I Think You've Got Your Fools Mixed Up,11,135,0.36,0,2.0
user_003,Good Girl,9,151,0.85,0,3.21
user_003,Finesse,6,251,0.7,0,2.43
user_003,Monster Monkey,5,184,0.55,0,2.93
user_003,Time's A Wastin,19,225,0.02,1,0.0
user_003,Odio (feat. Drake),8,151,0.12,1,0.0
user_003,Paranoia Blues,11,205,0.64,0,2.8
user_003,Haitian Divorce,20,282,0.42,0,1.67
user_003,Girlfriend,18,205,0.93,0,2.83
user_003,Shame The Devil,4,131,0.38,0,2.35
user_003,Ñáñara Caí,19,258,0.3,0,2.61
user_003,Quiero Volar,9,145,0.3,0,1.71
user_003,You Stepped Into My Life,2,291,0.08,1,0.16
user_003,Esto Es El Guaguancó,4,231,0.73,0,2.2
user_003,Pa Ti - Spanglish Version,17,299,0.13,1,0.28
user_003,Come Go With Me - Single Version,15,168,0.93,0,3.35
user_003,Dale Caliente,17,299,0.54,0,2.27
user_003,Burning for You - Remastered,19,202,0.72,0,3.65
user_003,Only When ur Lonely,4,152,0.57,0,1.57
user_003,Perfect Way,4,194,0.2,1,0.5
user_003,Be Thankful for What You've Got - David Todd Remix,20,188,0.07,1,0.12
user_003,Saturday Night Divas,18,168,0.48,0,2.33
user_003,The Crooked Beat - Remastered,7,170,0.99,0,3.98
user_003,Tù No Le Amas Le Temes,5,166,0.61,0,3.03
user_004,Blitzkrieg (Rhythm Track Rough Mix),4,197,0.65,0,1.89
user_004,It's On!,9,230,0.94,0,3.92
user_004,Scene Five - With Ears To See and Eyes To Hear,16,252,0.51,0,2.25
user_004,Juan el Descuartizador,1,149,0.06,1,0.0
user_004,Say It Isn't True,13,184,0.63,0,2.49
user_004,Love in the Dark,16,266,0.49,0,2.1
user_004,Jamflowman,8,241,0.44,0,1.89
user_004,War Ensemble,16,247,0.21,1,0.0
user_004,Body,19,132,0.89,0,3.04
user_004,End Of Me,4,274,0.19,1,0.3
user_004,Of a Lifetime,5,151,0.5,0,1.94
user_004,Unbound (The Wild Ride),14,286,0.67,0,2.44
user_004,Remember the Brightness,15,125,0.31,0,1.54
user_004,Ring Of Fire,1,126,0.69,0,2.61
user_004,The Guillotine,20,282,0.76,0,3.18
user_004,The Widow,13,284,0.24,1,0.47
user_004,Castlevania - 2009 Clone Remix,5,262,0.66,0,2.0
user_004,Diamonds,4,178,0.38,0,1.44
user_004,Diamonds,11,182,0.97,0,3.91
user_004,Strychnine,11,234,0.29,1,0.0
user_004,Hey Jealousy,10,145,0.94,0,3.59
user_004,Nobody's Home,9,181,0.76,0,2.25
user_004,Lucky,6,142,0.44,0,2.11
user_004,Nutshell - Acoustic Live,8,150,0.22,1,0.0
user_004,Chopped N Skrewed (feat. Ludacris),13,140,0.61,0,2.68
user_004,About A Girl (Live at Pine Street Theatre),5,273,0.75,0,2.76
user_004,Edge of the Blade,15,289,0.82,0,2.48
user_004,ON,1,233,0.08,1,0.0
user_004,The Mosquito,1,218,0.55,0,1.82
user_004,Akele Hain To Kya Gam Hai,6,129,0.54,0,2.82
user_004,Man on a Mission,12,241,0.95,0,4.03
user_004,Young And Beautiful,5,286,0.84,0,3.23
user_004,Enjoy The Silence,19,201,0.91,0,3.67
user_004,Let Me Go,17,188,0.28,1,1.05
user_004,Mistreated,16,154,1.0,0,3.72
user_004,Cupids Trick,11,176,0.46,0,1.48
user_004,Yesterday,16,259,0.1,1,0.0
user_004,Girl Goodbye,20,288,0.52,0,2.93
user_004,Painted Bird,9,239,0.93,0,3.82
user_004,Love Affair,7,128,0.81,0,3.25
user_004,2 Minutes to Midnight - 2015 Remaster,5,260,0.07,1,0.0
user_004,Rainbow in the Dark,14,296,0.39,0,2.65
user_004,Exxus,13,295,0.56,0,2.33
user_004,I'm Still Waiting,15,198,0.88,0,3.61
user_004,Handcuffs,13,239,0.18,1,0.0
user_004,The Golden Age,16,126,0.67,0,3.4
user_004,Ain't No Sunshine,3,120,0.13,1,0.0
user_004,Perfect Illusion,13,280,0.69,0,3.42
user_004,Single,17,163,0.34,0,1.75
user_004,Radiation Sickness,7,156,0.03,1,0.0
user_004,雨蝶,17,180,0.46,0,1.97
user_004,This Celluloid Dream,7,214,0.21,1,0.0
user_004,We Used to Know - 2001 Remaster,9,244,0.48,0,2.65
user_004,Together,6,146,0.71,0,2.85
user_004,Hunger,11,159,0.36,0,2.59
user_004,Can We Talk,2,297,0.55,0,2.66
user_004,Friends on the Other Side,5,200,0.86,0,3.69
user_004,For All Those Who Died,1,121,0.05,1,0.0
user_004,Hail and Kill,17,153,0.03,1,0.01
user_004,Operation Spirit (The Tyranny Of Tradition),10,257,0.84,0,2.39
user_004,Whipping Post,2,227,0.95,0,3.87
user_004,Hold Out,15,257,0.47,0,2.12
user_004,You Just Don't Care,4,177,0.6,0,2.75
user_004,Foolin',2,143,0.16,1,0.28
user_004,Another State Of Mind,14,136,0.0,1,0.0
user_004,Koop Island Blues,9,207,0.58,0,3.1
user_004,Miracle,3,173,0.19,1,0.0
user_004,Some Unholy War,12,247,0.01,1,0.0
user_004,Shock the Monkey,12,215,0.33,0,1.87
user_004,I Think I'm Going Bald,2,139,0.5,0,1.74
user_004,Historias de un Amor,18,193,0.38,0,1.99
user_004,Metropolis - 2009 Remaster,5,265,0.53,0,2.61
user_004,Reckoning Day - Remastered 2004,20,250,0.2,1,0.0
user_004,Bom-Senso,9,289,0.76,0,2.96
user_004,When I Need You,16,258,0.14,1,0.37
user_004,Glad You Came,10,165,0.72,0,2.76
user_004,Blood Gulch Blues,14,172,0.85,0,3.39
user_004,Annie Christian,2,135,0.52,0,2.35
user_004,Black,12,249,0.15,1,0.0
user_004,"El Bueno, El Feo Y El Malo - II Buono, II Brutto, Il Cattivo - Tema principal",13,172,0.06,1,0.0
user_004,Eye Of The Storm,14,259,0.15,1,0.0
user_004,Malfunction,14,296,0.61,0,3.04
user_004,What I've Become,13,230,0.23,1,0.69
user_004,Electric Eye,5,165,0.91,0,3.3
user_004,A Message From The Inner City,10,191,0.59,0,2.92
user_004,The Lost Souls,16,179,0.78,0,3.45
user_004,Shanghai Noodle Factory,10,188,0.91,0,2.62
user_004,Spanish Guitar,8,120,0.3,0,1.48
user_004,Your Protector,2,206,0.35,0,1.36
user_004,Blood Of Heroes - Remastered 2004,16,226,0.69,0,2.23
user_004,I Want It All - Remastered 2011,7,174,0.8,0,2.39
user_004,Computer God - 2008 Remaster,1,291,0.9,0,3.05
user_004,The Dog-end of a Day Gone By,7,197,0.01,1,0.0
user_004,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",4,245,0.67,0,2.24
user_004,Belladonna - 2007 Remaster,15,192,0.28,1,1.07
user_004,All The Man That I Need,4,251,0.84,0,2.3
user_004,Open Secrets,15,256,0.93,0,4.02
user_004,ないものねだり,16,184,0.83,0,3.58
user_004,Have Love Will Travel,16,188,0.07,1,0.3
user_004,They Don't Know,11,184,0.83,0,2.69
user_004,Calm Like You,20,147,0.24,1,0.95
user_004,"Frozen Heart - From ""Frozen""/Soundtrack Version",11,199,0.4,0,1.71
user_004,The Homecoming Queen's Got a Gun,19,245,0.72,0,2.85
user_004,We Want the Airwaves - 2002 Remaster,15,250,0.52,0,2.28
user_004,Christmas Eve / Sarajevo 12/24 - Instrumental,2,199,0.38,0,2.46
user_004,Blueberry Eyes (feat. SUGA of BTS),2,209,0.26,1,0.62
user_004,Hollow,14,298,0.01,1,0.0
user_004,Pyro,4,235,0.93,0,3.67
user_004,San Andreas Theme Song,19,139,0.58,0,3.12
user_004,I'll Be There Where The Heart Is,19,130,0.11,1,0.0
user_004,"El Tango De Roxanne - From ""Moulin Rouge"" Soundtrack",9,140,0.36,0,1.23
user_004,How Can I Ease the Pain,16,237,0.85,0,2.93
user_004,Guns Before Butter,13,195,0.31,0,1.3
user_004,Viviras,2,155,0.59,0,1.58
user_004,I See You,19,260,0.41,0,2.15
user_004,Zetsubou Billy,10,242,0.84,0,3.09
user_004,People Ain't No Good,9,267,0.97,0,3.47
user_004,Sucio y Desprolijo,10,168,0.77,0,3.54
user_004,Seagull - 2001 Remaster,16,201,0.01,1,0.0
user_004,The Sound of Silence,8,202,0.32,0,2.03
user_004,Two-Lane Blacktop,17,291,0.35,0,2.8
user_004,Ya Te Olvidé,14,170,0.85,0,3.47
user_004,Haunting The Chapel,12,293,0.62,0,2.07
user_004,Missiles,8,226,0.23,1,0.65
user_004,"Soothing Rain(Loopable,No fade)",5,268,0.23,1,0.5
user_004,What He Don't Know,2,167,0.26,1,0.07
user_004,Lolita,17,186,0.04,1,0.31
user_004,Who's Crying Now,1,241,0.24,1,0.0
user_004,Lucky Strike,19,174,0.95,0,4.0
user_004,I Ain't Hiding,4,234,0.1,1,0.0
user_004,Get Outta My Way,11,277,0.23,1,0.0
user_004,All Guns Blazing,2,189,0.43,0,1.34
user_004,El Tiempo de Ti,14,286,0.96,0,4.01
user_004,Young Nation,18,289,0.45,0,1.79
user_004,Tonight You Belong To Me,9,133,0.98,0,3.02
user_004,"No, You Don't",13,185,0.7,0,3.04
user_004,Do You Love Me? - 2011 Remastered Version,20,267,0.46,0,2.29
user_004,Let Me Go To The Show - 2005 Remastered,15,156,0.13,1,0.0
user_004,What Love Can Be,14,243,0.01,1,0.0
user_004,Drain You,7,134,0.48,0,1.55
user_004,Believe,18,215,0.64,0,2.45
user_004,Bonzo's Montreux - Remaster,7,163,0.16,1,0.1
user_004,Lihue,15,148,0.67,0,3.25
user_004,Another Hit And Run,10,127,0.38,0,1.25
user_004,Like Light to the Flies,17,223,1.0,0,3.77
user_004,Cherry Red - 2003 Remastered Version,5,249,0.84,0,3.36
user_004,If You Only Knew,6,143,0.55,0,2.4
user_004,The Musical Box - New Stereo Mix,8,171,0.39,0,2.42
user_004,Three Seed,3,242,0.95,0,3.58
user_004,Up All Night,5,125,0.14,1,0.0
user_004,Coward's Way,12,217,0.01,1,0.0
user_004,Surrender - Single Version; 2007 Remaster,9,263,0.9,0,3.47
user_004,Shock Wave - 2014 Remaster,9,283,0.84,0,2.48
user_004,The Frayed Ends of Sanity (Remastered),7,139,0.85,0,2.64
user_004,Say What!,13,157,0.52,0,2.32
user_004,Alone Again (Naturally),11,174,0.93,0,3.24
user_004,Who Are The Brain Police?,10,240,0.33,0,1.26
user_004,Me And My Broken Heart,18,195,0.19,1,0.0
user_004,I'm Not A Loser,12,289,0.82,0,2.41
user_004,The Dance No. 1,3,134,0.44,0,2.37
user_004,Girls Just Wanna Have Fun,4,275,0.83,0,2.44
user_004,Empty Space,2,299,0.97,0,3.8
user_004,Free Time,4,169,1.0,0,3.48
user_004,Heaven,20,205,0.61,0,2.17
user_004,Bad Boys Running Wild,3,221,0.33,0,2.33
user_004,I Wanna Sleep With You,9,219,0.12,1,0.14
user_004,The Trio - Il Triello - Extended Version,13,245,0.57,0,2.62
user_004,Devil's Child,15,288,0.9,0,3.41
user_004,Copperline,2,177,0.46,0,2.26
user_004,Jerry Was A Race Car Driver,20,219,0.34,0,2.06
user_004,Body Talk,12,208,0.02,1,0.0
user_004,Skyscraper,12,131,0.58,0,1.88
user_004,Alkohol - Der III Weg-,10,286,0.34,0,1.29
user_004,Tourniquet,1,176,0.64,0,2.28
user_004,"No More Tears (Enough Is Enough) - 12"" Version",12,149,0.94,0,3.53
user_004,The Oath,2,125,0.02,1,0.0
user_004,Hoping to Meet You,8,224,0.43,0,2.43
user_004,Dengue Woman Blues,3,272,0.35,0,1.03
user_004,Promises,1,235,0.34,0,1.39
user_004,Young And Beautiful,19,187,0.64,0,2.42
user_004,Sweet Adeline,20,198,0.02,1,0.0
user_004,Sacred Heart - 2016 Remaster,11,193,1.0,0,3.72
user_004,6 Underground,3,244,0.39,0,1.88
user_004,All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,4,128,0.42,0,1.96
user_004,The Nicest Kids In Town,12,201,0.59,0,3.07
user_004,Lenore,3,284,0.2,1,0.0
user_004,Gutless,7,123,0.5,0,1.87
user_004,GHOST!,18,294,0.96,0,3.53
user_004,Here I Go Again,17,286,0.1,1,0.0
user_004,Makeshift Swahili,19,222,0.05,1,0.0
user_004,Chains,20,284,0.59,0,2.49
user_004,Hey Kids,14,255,0.52,0,2.48
user_004,I'm Waiting For You,11,137,0.93,0,4.02
user_004,The Hungry Wolf,16,224,0.46,0,2.92
user_004,Masterpiece,7,155,0.83,0,2.32
user_004,Highwayman,13,246,0.96,0,2.93
user_004,Rainmaker,1,282,0.33,0,1.91
user_004,Smoke and Mirrors,6,233,0.98,0,2.96
user_004,Persiana Americana - Remasterizado 2007,3,211,0.5,0,2.14
user_004,Archangel,16,203,0.52,0,2.94
user_005,Cabeça de Vento,18,129,0.47,0,1.8
user_005,I Before E Except After C,19,186,0.65,0,3.32
user_005,Till Tomorrow,19,256,0.66,0,2.82
user_005,God Bless the Child - Take 1,11,260,0.37,0,2.19
user_005,Fables Of Faubus,9,278,0.47,0,2.41
user_005,"Chopin: Nocturne No. 9 in B Major, Op. 32 No. 1",13,223,0.76,0,3.3
user_005,P'ra Fazer Você Chorar,20,210,0.56,0,3.33
user_005,Πάθος,14,170,0.18,1,0.09
user_005,Don Quixote Op.35: X Variation IX: The Combat with the Two Magicians,1,223,0.32,0,1.05
user_005,Louise,15,273,0.85,0,3.74
user_005,I Need Somebody to Lean On,14,229,0.54,0,3.07
user_005,Bang Bang (My Baby Shot Me Down),20,293,0.3,0,1.5
user_005,Careless,13,200,0.93,0,3.89
user_005,"Rapsodie espagnole, M.54: 2. Malagueña",20,232,0.85,0,3.4
user_005,Beautiful Rivers and Mountains,2,255,0.25,1,0.0
user_005,Which Side Are You On,20,159,0.36,0,2.0
user_005,Se Din Dujane Dulechhinu Bone,12,230,0.23,1,0.38
user_005,I'm Beginning To See The Light - 2001 Digital Remaster,14,205,0.4,0,2.44
user_005,"Perpetuum Mobile, Op. 5, No. 4",16,173,0.28,1,1.09
user_005,Caravan,11,294,0.49,0,2.99
user_005,Crazy Love,3,273,0.3,0,1.26
user_005,Bedtime,11,154,0.49,0,2.11
user_005,"Kinderszenen, Op. 15: XII. Kind im Einschlummern",9,292,0.44,0,2.69
user_005,His Name is King - Lo Chiamavano King - Main Titles Song,8,138,0.57,0,2.93
user_005,Summertime,20,130,0.65,0,2.9
user_005,'Til I Find You,6,267,0.91,0,2.8
user_005,If I Were A Bell,9,276,0.37,0,1.22
user_005,"Istar - Symphonic Variations, Op. 42: I. Très lent",20,152,0.78,0,3.24
user_005,"Symphony No. 9 in C Major, D. 944 ""The Great"": III. Scherzo. Allegro vivace",9,177,0.5,0,2.27
user_005,'Round Midnight - Mono Version,7,218,0.21,1,0.51
user_005,Fifth Horseman of the Apocalypse,11,291,0.6,0,2.12
user_005,La Ribera - Remasterizado,17,223,0.46,0,2.51
user_005,Sun Ri Sakhi,18,200,0.79,0,3.63
user_005,In The Rain,1,266,0.71,0,2.55
user_005,"Impromptu No. 5, Op. 102",20,266,0.04,1,0.0
user_005,Nice Work If You Can Get It,9,217,0.08,1,0.2
user_005,Billie's Bounce - Original Take 5,6,144,0.35,0,1.17
user_005,O Kapetan Tzatzas,6,237,0.54,0,2.65
user_005,Main To Bade Baap Ki Beti Re,1,155,0.21,1,0.18
user_005,Nearer My God To Thee - Live,10,160,0.19,1,0.27
user_005,"I Loves You, Porgy",4,239,0.08,1,0.0
user_005,Alejandro Sanz: Pavane,16,260,0.27,1,0.58
user_005,Cuando el Corazón - Remasterizado,20,272,0.65,0,3.6
user_005,Would You,16,151,0.89,0,2.74
user_005,"Préludes, Livre 2, L. 123: 1. Brouillards. Modéré, extrêmement égal et léger",18,222,0.48,0,1.7
user_005,Montgomeryland Funk,4,247,0.32,0,2.22
user_005,No. 2,12,169,0.8,0,2.59
user_005,Angelitos Negros,1,250,0.62,0,2.78
user_005,I Got Rhythm,14,131,0.34,0,2.06
user_005,Appena un po',11,197,0.57,0,1.86
user_005,April In Paris,15,124,0.58,0,2.37
user_005,Priests,13,206,0.0,1,0.0
user_005,"Peer Gynt, Op. 23: Morning Mood",4,251,0.62,0,2.48
user_005,Women Kind - Demo / Mono / Remastered 2011,18,252,0.55,0,2.71
user_005,Until It's Time For You To Go,8,181,0.34,0,1.05
user_005,Dear Old Stockholm,13,263,0.52,0,2.67
user_005,"III. Allegro vivace assai from Concerto No. 21 for Piano and Orchestra, K. 467",2,299,0.54,0,1.52
user_005,Pithecanthropus Erectus,6,270,0.94,0,2.92
user_005,Let's Go Away For Awhile - Instrumental Stereo Mix,10,166,0.44,0,2.82
user_005,"Concerto for Violin in D Major, Op. 77: III. Allegro giocoso, ma non troppo vivace - Live",10,216,0.44,0,1.87
user_005,How About You,11,277,0.72,0,2.67
user_005,"Le nozze di Figaro, K. 492, Act III Scene 9: Io vi dico signor (Antonio, Conte) - Cosa mi narri (Contessa, Susanna)",9,272,0.1,1,0.0
user_005,The Man I Love,9,247,0.98,0,2.71
user_005,It Had Better Be Tonight (From The Pink Panther),7,282,0.66,0,2.54
user_005,Como Dos Huerfanitos,5,152,0.17,1,0.0
user_005,I Wants To Stay Here (I Loves You Porgy),3,182,0.7,0,2.87
user_005,"O Come, All Ye Faithful (Adeste Fideles)",19,216,0.48,0,2.8
user_005,Mere Dilruba Aaja,3,141,0.47,0,1.87
user_005,Dagmag Dole Desh Ki Naiya,3,233,0.5,0,1.87
user_005,La Caravane,18,178,0.89,0,2.8
user_005,送別,5,216,0.52,0,2.9
user_005,Yeh Duniya Banai Hai,11,138,0.86,0,3.89
user_005,Skyliner,19,290,0.07,1,0.11
user_005,Little Brown Dog,6,236,0.5,0,1.65
user_005,"Symphony No. 39 in E-Flat Major, K. 543: I. Adagio - Allegro",16,300,0.08,1,0.52
user_005,Durer Bandhu Achhe Amar,14,294,0.98,0,3.88
user_005,"Barcarolle, Op. 60 in F-sharp",10,295,0.97,0,3.06
user_005,Guzra Hua Ulfut Ka Zamana,8,189,0.34,0,1.84
user_005,Autumn Leaves,12,198,0.94,0,3.71
user_005,"Yesterday, When I Was Young - 1994 Remaster",18,286,0.71,0,3.26
user_005,"Honeysuckle Rose - Live At Mister Kelly's, Chicago/1957",1,198,0.06,1,0.0
user_005,Autumn,14,233,0.68,0,3.16
user_005,The Inn of The Sixth Happiness (1958) Ouverture,15,160,0.37,0,1.38
user_005,You're Too Lovely to Last - Take 2,18,160,0.35,0,2.73
user_005,"Symphony No. 1 ""Jeremiah"": III. Lamentation",1,242,0.27,1,0.26
user_005,Theme For Ernie,20,231,0.25,1,0.13
user_005,If I Keep My Heart Out of Sight,4,161,0.86,0,2.48
user_005,"Wagner: Die Meistersinger von Nürnberg, WWV 96: Prelude to Act 3",5,143,0.41,0,2.45
user_005,"Imperial March, Op. 32",2,215,0.75,0,2.95
user_005,"3 Waltzes, Op. 34: No. 3 in F Major",7,178,0.85,0,2.6
